,계약년,주소,단지명,전용면적(㎡),면적라벨,거래금액(만원),m2당금액(만원)
1954,2014,경기도 가좌동 1086,가좌마을6단지벽산,84,3.0,26389,309
1955,2014,경기도 가좌동 1086,가좌마을6단지벽산,101,3.0,30878,302
1956,2014,경기도 가좌동 1086,가좌마을6단지벽산,124,3.0,33750,270
1957,2014,경기도 가좌동 1086,가좌마을6단지벽산,153,3.0,37620,244
1958,2014,경기도 가좌동 1087,가좌마을5단지벽산,59,1.0,21658,360
1959,2014,경기도 가좌동 1087,가좌마을5단지벽산,84,3.0,26122,306
1960,2014,경기도 가좌동 1087,가좌마을5단지벽산,101,3.0,29466,288
1961,2014,경기도 가좌동 1087,가좌마을5단지벽산,124,3.0,34350,274
1962,2014,경기도 가좌동 1088,청원벽산블루밍3단지,74,2.0,23600,316
1963,2014,경기도 가좌동 1088,청원벽산블루밍3단지,84,3.0,24512,288
1964,2014,경기도 가좌동 1088,청원벽산블루밍3단지,117,3.0,29871,253
1965,2014,경기도 가좌동 1088,청원벽산블루밍3단지,134,3.0,30540,226
1966,2014,경기도 가좌동 1088,청원벽산블루밍3단지,161,3.0,36200,224
1967,2014,경기도 가좌동 1089,가좌마을2단지대우,73,2.0,23182,313
1968,2014,경기도 가좌동 1089,가좌마을2단지대우,84,3.0,25352,298
1969,2014,경기도 가좌동 1089,가좌마을2단지대우,138,3.0,36500,263
1970,2014,경기도 가좌동 1090,가좌마을1단지양우,59,1.0,20777,345
1971,2014,경기도 가좌동 1090,가좌마을1단지양우,84,3.0,24504,289
1972,2014,경기도 가좌동 1105,가좌마을7단지꿈에그린,59,1.0,25738,428
1973,2014,경기도 가좌동 1105,가좌마을7단지꿈에그린,101,3.0,39000,382
1974,2014,경기도 가좌동 1105,가좌마을7단지꿈에그린,134,3.0,40461,300
1975,2014,경기도 가좌동 1105,가좌마을7단지꿈에그린,161,3.0,46416,287
1976,2014,경기도 고양동 103,화성그린빌,59,1.0,13000,216
1977,2014,경기도 고양동 103,화성그린빌,84,3.0,15660,184
1978,2014,경기도 고양동 103,화성그린빌,124,3.0,20000,160
1979,2014,경기도 고양동 1121,푸른마을10단지,84,3.0,22794,268
1980,2014,경기도 고양동 1121,푸른마을10단지,106,3.0,26866,251
1981,2014,경기도 고양동 1121,푸른마을10단지,115,3.0,26336,227
1982,2014,경기도 고양동 197,삼성,59,1.0,14600,243
1983,2014,경기도 고양동 197,삼성,84,3.0,17291,203
1984,2014,경기도 고양동 240-6,현대1,59,1.0,14204,238
1985,2014,경기도 고양동 240-6,현대1,84,3.0,17320,204
1986,2014,경기도 고양동 255,현대2,59,1.0,14175,235
1987,2014,경기도 고양동 255,현대2,84,3.0,17600,206
1988,2014,경기도 고양동 399,청구,59,1.0,13550,225
1989,2014,경기도 고양동 399,청구,84,3.0,15288,179
1990,2014,경기도 고양동 414-1,윤창APT,58,1.0,11550,195
1991,2014,경기도 고양동 414-1,윤창APT,59,1.0,13166,220
1992,2014,경기도 고양동 414-1,윤창APT,84,3.0,14927,175
1993,2014,경기도 고양동 454,고양동우방유쉘아파트,59,1.0,16664,277
1994,2014,경기도 고양동 454,고양동우방유쉘아파트,84,3.0,20911,245
1995,2014,경기도 고양동 719,푸른마을3단지,59,1.0,16305,271
1996,2014,경기도 고양동 719,푸른마을3단지,84,3.0,18592,218
1997,2014,경기도 고양동 720,푸른마을2단지,114,3.0,23990,208
1998,2014,경기도 고양동 720,푸른마을2단지,134,3.0,27833,207
1999,2014,경기도 고양동 724,푸른마을6단지,59,1.0,16736,278
2000,2014,경기도 고양동 724,푸른마을6단지,84,3.0,20376,239
2001,2014,경기도 고양동 730,푸른마을5단지,59,1.0,17100,284
2002,2014,경기도 고양동 730,푸른마을5단지,84,3.0,20537,241
2003,2014,경기도 고양동 734,푸른마을4단지,92,3.0,23445,251
2004,2014,경기도 고양동 734,푸른마을4단지,125,3.0,27950,221
2005,2014,경기도 고양동 735,푸른마을1단지,59,1.0,18547,313
2006,2014,경기도 고양동 735,푸른마을1단지,84,3.0,23032,270
2007,2014,경기도 고양동 752,푸른마을7단지,84,3.0,26922,316
2008,2014,경기도 관산동 1015,더퍼스트프라임,59,1.0,21071,351
2009,2014,경기도 관산동 1015,더퍼스트프라임,84,3.0,29320,346
2010,2014,경기도 관산동 1015,더퍼스트프라임,114,3.0,44320,387
2011,2014,경기도 관산동 126,유승(126),59,1.0,15060,250
2012,2014,경기도 관산동 126,유승(126),84,3.0,18000,211
2013,2014,경기도 관산동 126,유승(126),115,3.0,24150,209
2014,2014,경기도 관산동 137-1,유승(137-1),59,1.0,13450,223
2015,2014,경기도 관산동 137-1,유승(137-1),84,3.0,17133,201
2016,2014,경기도 관산동 151,허스(151),57,1.0,9900,170
2017,2014,경기도 관산동 151-3,허스(151-3),54,1.0,9000,164
2018,2014,경기도 관산동 178-57,새서울,42,1.0,7550,175
2019,2014,경기도 관산동 178-57,새서울,45,1.0,7686,167
2020,2014,경기도 관산동 178-57,새서울,56,1.0,11400,200
2021,2014,경기도 관산동 180-7,한승미메이드,78,2.0,16633,211
2022,2014,경기도 관산동 180-7,한승미메이드,82,2.0,17000,205
2023,2014,경기도 관산동 246-3,준성,76,2.0,13879,181
2024,2014,경기도 관산동 338-4,중앙,84,3.0,14600,173
2025,2014,경기도 관산동 981,신성,59,1.0,15631,262
2026,2014,경기도 관산동 981,신성,84,3.0,20343,239
2027,2014,경기도 관산동 996,주공그린빌,59,1.0,17603,293
2028,2014,경기도 관산동 996,주공그린빌,75,2.0,21316,280
2029,2014,경기도 관산동 996,주공그린빌,84,3.0,21911,258
2030,2014,경기도 대화동 1499,대화GS자이(1단지),134,3.0,40012,297
2031,2014,경기도 대화동 1499,대화GS자이(1단지),163,3.0,41500,253
2032,2014,경기도 대화동 1580,대화마을한라(2단지),84,3.0,30862,362
2033,2014,경기도 대화동 1580,대화마을한라(2단지),133,3.0,40400,303
2034,2014,경기도 대화동 2209,세경,40,1.0,14516,359
2035,2014,경기도 대화동 2209,세경,49,1.0,17500,352
2036,2014,경기도 대화동 2212,성저마을(동익1단지),59,1.0,22842,386
2037,2014,경기도 대화동 2212,성저마을(동익1단지),69,2.0,24938,359
2038,2014,경기도 대화동 2212,성저마을(동익1단지),84,3.0,29533,347
2039,2014,경기도 대화동 2213,성저마을(삼익),59,1.0,21145,352
2040,2014,경기도 대화동 2213,성저마을(삼익),78,2.0,27156,347
2041,2014,경기도 대화동 2215,성저마을(풍림),45,1.0,17002,374
2042,2014,경기도 대화동 2215,성저마을(풍림),83,2.0,30897,368
2043,2014,경기도 대화동 2228,장성마을(동부),52,1.0,19596,375
2044,2014,경기도 대화동 2228,장성마을(동부),67,2.0,28381,420
2045,2014,경기도 대화동 2228,장성마을(동부),84,3.0,37314,438
2046,2014,경기도 대화동 2232,장성마을(대명4),99,3.0,38250,383
2047,2014,경기도 대화동 2232,장성마을(대명4),130,3.0,40850,312
2048,2014,경기도 대화동 2234,장성마을(3),101,3.0,40616,398
2049,2014,경기도 대화동 2234,장성마을(3),133,3.0,47987,358
2050,2014,경기도 대화동 2234,장성마을(3),148,3.0,41000,276
2051,2014,경기도 대화동 2236,장성마을(대명2),59,1.0,21662,366
2052,2014,경기도 대화동 2236,장성마을(대명2),61,2.0,21780,353
2053,2014,경기도 대화동 2570,대화마을(5단지),84,3.0,28147,333
2054,2014,경기도 대화동 2570,휴먼빌(6단지),84,3.0,27549,326
2055,2014,경기도 대화동 2573,대화마을동문(3단지),84,3.0,27556,325
2056,2014,경기도 대화동 2579,양우파크타운,59,1.0,22954,383
2057,2014,경기도 대화동 2579,양우파크타운,84,3.0,28247,334
2058,2014,경기도 대화동 2580,킨텍스아이파크,84,3.0,34043,400
2059,2014,경기도 대화동 2580,킨텍스아이파크,119,3.0,45722,381
2060,2014,경기도 덕이동 1037,동문2,72,2.0,17000,235
2061,2014,경기도 덕이동 1037,동문2,84,3.0,18573,219
2062,2014,경기도 덕이동 1076,중앙하이츠빌,84,3.0,19541,230
2063,2014,경기도 덕이동 1076,중앙하이츠빌,123,3.0,24345,196
2064,2014,경기도 덕이동 1106,덕이1동문,72,2.0,16944,234
2065,2014,경기도 덕이동 1106,덕이1동문,84,3.0,18584,219
2066,2014,경기도 덕이동 1521,태영,84,3.0,23055,271
2067,2014,경기도 덕이동 1524,하이파크시티일산아이파크1단지,84,3.0,38240,449
2068,2014,경기도 덕이동 1524,하이파크시티일산아이파크1단지,124,3.0,43922,351
2069,2014,경기도 덕이동 1524,하이파크시티일산아이파크1단지,127,3.0,44355,346
2070,2014,경기도 덕이동 1524,하이파크시티일산아이파크1단지,146,3.0,51030,347
2071,2014,경기도 덕이동 1524,하이파크시티일산아이파크1단지,175,3.0,63390,359
2072,2014,경기도 덕이동 1529,하이파크시티일산파밀리에2단지,84,3.0,34070,402
2073,2014,경기도 덕이동 1529,하이파크시티일산파밀리에2단지,121,3.0,45585,374
2074,2014,경기도 덕이동 1529,하이파크시티일산파밀리에2단지,129,3.0,46821,360
2075,2014,경기도 덕이동 1529,하이파크시티일산파밀리에2단지,146,3.0,57307,390
2076,2014,경기도 덕이동 1534,하이파크시티일산파밀리에3단지,121,3.0,46515,382
2077,2014,경기도 덕이동 1534,하이파크시티일산파밀리에3단지,129,3.0,52802,406
2078,2014,경기도 덕이동 1535,하이파크시티일산파밀리에4단지,84,3.0,34390,406
2079,2014,경기도 덕이동 1535,하이파크시티일산파밀리에4단지,101,3.0,39690,389
2080,2014,경기도 덕이동 1535,하이파크시티일산파밀리에4단지,121,3.0,48896,402
2081,2014,경기도 덕이동 1535,하이파크시티일산파밀리에4단지,129,3.0,51230,394
2082,2014,경기도 덕이동 1535,하이파크시티일산파밀리에4단지,146,3.0,59485,406
2083,2014,경기도 덕이동 1540,하이파크시티일산아이파크5단지,84,3.0,37611,442
2084,2014,경기도 덕이동 1540,하이파크시티일산아이파크5단지,124,3.0,44325,354
2085,2014,경기도 덕이동 1540,하이파크시티일산아이파크5단지,127,3.0,45494,355
2086,2014,경기도 덕이동 1540,하이파크시티일산아이파크5단지,146,3.0,51182,348
2087,2014,경기도 덕이동 1540,하이파크시티일산아이파크5단지,175,3.0,61479,349
2088,2014,경기도 덕이동 277-10,철산,36,1.0,9415,259
2089,2014,경기도 덕이동 277-10,철산,37,1.0,9410,252
2090,2014,경기도 덕이동 277-10,철산,43,1.0,12516,288
2091,2014,경기도 덕이동 382-13,동양라파크,129,3.0,29868,229
2092,2014,경기도 덕이동 676-1,동문굿모닝힐3,84,3.0,18520,219
2093,2014,경기도 도내동 1011,도래울센트럴파크(CentralPark),59,1.0,24766,413
2094,2014,경기도 도내동 1011,도래울센트럴파크(CentralPark),74,2.0,25585,341
2095,2014,경기도 도내동 1011,도래울센트럴파크(CentralPark),84,3.0,28462,335
2096,2014,경기도 도내동 1103,도래울파크뷰,74,2.0,27113,361
2097,2014,경기도 도내동 1103,도래울파크뷰,84,3.0,28938,340
2098,2014,경기도 도내동 983,도래울센트럴더포레,74,2.0,26098,348
2099,2014,경기도 도내동 983,도래울센트럴더포레,84,3.0,31200,366
2100,2014,경기도 동산동 344,동산마을호반베르디움,84,3.0,38955,457
2101,2014,경기도 동산동 365,동산마을22단지호반베르디움,84,3.0,40752,479
2102,2014,경기도 마두동 717,백마마을(쌍용),50,1.0,17908,356
2103,2014,경기도 마두동 717,백마마을(쌍용),70,2.0,27530,390
2104,2014,경기도 마두동 717,백마마을(쌍용),84,3.0,34625,407
2105,2014,경기도 마두동 717,백마마을(쌍용),101,3.0,39000,383
2106,2014,경기도 마두동 717,백마마을(쌍용),134,3.0,44120,326
2107,2014,경기도 마두동 717,백마마을(한성),50,1.0,17572,349
2108,2014,경기도 마두동 717,백마마을(한성),70,2.0,26841,380
2109,2014,경기도 마두동 717,백마마을(한성),84,3.0,33243,391
2110,2014,경기도 마두동 717,백마마을(한성),101,3.0,40766,400
2111,2014,경기도 마두동 719,백마마을(벽산),59,1.0,24300,405
2112,2014,경기도 마두동 719,백마마을(벽산),84,3.0,33854,398
2113,2014,경기도 마두동 719,백마마을(벽산),101,3.0,42195,413
2114,2014,경기도 마두동 719,백마마을(벽산),134,3.0,51050,378
2115,2014,경기도 마두동 732,백마마을(금호),41,1.0,15060,359
2116,2014,경기도 마두동 732,백마마을(금호),83,2.0,32710,389
2117,2014,경기도 마두동 732,백마마을(한양),41,1.0,13676,331
2118,2014,경기도 마두동 732,백마마을(한양),84,3.0,31078,365
2119,2014,경기도 마두동 734,백마마을(청구),101,3.0,39071,386
2120,2014,경기도 마두동 734,백마마을(청구),134,3.0,44333,328
2121,2014,경기도 마두동 734,백마마을(한양4),101,3.0,37222,364
2122,2014,경기도 마두동 734,백마마을(한양4),134,3.0,41244,305
2123,2014,경기도 마두동 739,백마마을(극동),101,3.0,38380,376
2124,2014,경기도 마두동 739,백마마을(극동),114,3.0,43575,379
2125,2014,경기도 마두동 739,백마마을(극동),132,3.0,49400,371
2126,2014,경기도 마두동 739,백마마을(삼환),101,3.0,39000,382
2127,2014,경기도 마두동 739,백마마을(삼환),114,3.0,44400,386
2128,2014,경기도 마두동 739,백마마을(삼환),132,3.0,49343,370
2129,2014,경기도 마두동 755,백마마을(삼성),101,3.0,43771,429
2130,2014,경기도 마두동 755,백마마을(삼성),133,3.0,52218,390
2131,2014,경기도 마두동 757,강촌마을(동아),84,3.0,36049,424
2132,2014,경기도 마두동 757,강촌마을(동아),154,3.0,57100,370
2133,2014,경기도 마두동 783,강촌마을(한신),94,3.0,38842,412
2134,2014,경기도 마두동 783,강촌마을(한신),134,3.0,47785,354
2135,2014,경기도 마두동 783,강촌마을(한신),173,3.0,54812,315
2136,2014,경기도 마두동 787,강촌마을(미도파),134,3.0,45900,340
2137,2014,경기도 마두동 787,강촌마을(미도파),165,3.0,58000,349
2138,2014,경기도 마두동 787,강촌마을(영남),134,3.0,45775,339
2139,2014,경기도 마두동 787,강촌마을(영남),165,3.0,56500,340
2140,2014,경기도 마두동 787,강촌마을(진흥),101,3.0,41250,404
2141,2014,경기도 마두동 787,강촌마을(진흥),134,3.0,46960,348
2142,2014,경기도 마두동 789,강촌마을(라이프),36,1.0,13783,376
2143,2014,경기도 마두동 789,강촌마을(라이프),47,1.0,19731,414
2144,2014,경기도 마두동 789,강촌마을(라이프),49,1.0,19552,397
2145,2014,경기도 마두동 789,강촌마을(라이프),84,3.0,35153,413
2146,2014,경기도 마두동 794,강촌마을(우방),84,3.0,36382,427
2147,2014,경기도 마두동 794,강촌마을(우방),134,3.0,51240,379
2148,2014,경기도 마두동 794,강촌마을(우방),164,3.0,73625,447
2149,2014,경기도 마두동 796,강촌마을(선경),101,3.0,42960,421
2150,2014,경기도 마두동 796,강촌마을(선경),134,3.0,50255,372
2151,2014,경기도 마두동 796,강촌마을(코오롱),101,3.0,39233,384
2152,2014,경기도 마두동 796,강촌마을(코오롱),123,3.0,51071,412
2153,2014,경기도 마두동 796,강촌마을(코오롱),134,3.0,49383,365
2154,2014,경기도 마두동 806,강촌마을(한양6),35,1.0,13502,384
2155,2014,경기도 백석동 1135,백송마을(대우),58,1.0,17200,292
2156,2014,경기도 백석동 1135,백송마을(대우),69,2.0,24158,347
2157,2014,경기도 백석동 1135,백송마을(대우),84,3.0,26691,314
2158,2014,경기도 백석동 1135,백송마을(벽산),58,1.0,17700,301
2159,2014,경기도 백석동 1135,백송마을(벽산),69,2.0,23500,338
2160,2014,경기도 백석동 1135,백송마을(벽산),84,3.0,28333,334
2161,2014,경기도 백석동 1136,백송마을(임광),59,1.0,17639,296
2162,2014,경기도 백석동 1136,백송마을(임광),66,2.0,22071,331
2163,2014,경기도 백석동 1136,백송마을(임광),84,3.0,26150,309
2164,2014,경기도 백석동 1139,백송마을(선경),51,1.0,17094,334
2165,2014,경기도 백석동 1139,백송마을(선경),71,2.0,24911,348
2166,2014,경기도 백석동 1139,백송마을(선경),84,3.0,29142,344
2167,2014,경기도 백석동 1139,백송마을(코오롱),51,1.0,16455,322
2168,2014,경기도 백석동 1139,백송마을(코오롱),71,2.0,24350,340
2169,2014,경기도 백석동 1139,백송마을(코오롱),84,3.0,30024,354
2170,2014,경기도 백석동 1140,백송마을(두산),59,1.0,19418,324
2171,2014,경기도 백석동 1140,백송마을(두산),71,2.0,24376,341
2172,2014,경기도 백석동 1140,백송마을(두산),84,3.0,29790,350
2173,2014,경기도 백석동 1183,백송마을(우성),37,1.0,12780,337
2174,2014,경기도 백석동 1183,백송마을(우성),39,1.0,13050,326
2175,2014,경기도 백석동 1183,백송마을(우성),50,1.0,16537,328
2176,2014,경기도 백석동 1183,백송마을(우성),52,1.0,17123,323
2177,2014,경기도 백석동 1183,백송마을(한신),37,1.0,12808,338
2178,2014,경기도 백석동 1183,백송마을(한신),39,1.0,13067,327
2179,2014,경기도 백석동 1183,백송마을(한신),50,1.0,15850,316
2180,2014,경기도 백석동 1183,백송마을(한신),52,1.0,16980,320
2181,2014,경기도 백석동 1186,백송마을(대림),48,1.0,15841,323
2182,2014,경기도 백석동 1186,백송마을(대림),58,1.0,21888,372
2183,2014,경기도 백석동 1187,백송마을(삼부),84,3.0,29226,343
2184,2014,경기도 백석동 1190,백송마을(삼호),59,1.0,21513,358
2185,2014,경기도 백석동 1190,백송마을(삼호),84,3.0,30041,354
2186,2014,경기도 백석동 1190,백송마을(풍림),59,1.0,21600,360
2187,2014,경기도 백석동 1190,백송마을(풍림),84,3.0,30397,357
2188,2014,경기도 백석동 1194,흰돌마을(금호),51,1.0,17168,331
2189,2014,경기도 백석동 1194,흰돌마을(금호),59,1.0,20891,350
2190,2014,경기도 백석동 1344,흰돌마을(서안),59,1.0,22318,371
2191,2014,경기도 백석동 1344,흰돌마을(서안),73,2.0,26748,365
2192,2014,경기도 백석동 1344,흰돌마을(서안),84,3.0,30780,362
