,도로명,아파트이름,전용면적,평균 거래금액,거래연도,위도,경도
330,경기도 일산동 1040,후곡마을(대우),59,15866,2012,37.6834436,126.7628173
331,경기도 일산동 1040,후곡마을(대우),70,21683,2012,37.6834436,126.7628173
332,경기도 일산동 1040,후곡마을(대우),84,25750,2012,37.6834436,126.7628173
333,경기도 일산동 1040,후곡마을(벽산),59,15450,2012,37.6834436,126.7628173
334,경기도 일산동 1040,후곡마을(벽산),70,19920,2012,37.6834436,126.7628173
335,경기도 일산동 1040,후곡마을(벽산),84,24633,2012,37.6834436,126.7628173
336,경기도 일산동 1046,후곡마을(대창),53,16016,2012,37.6823471,126.7644754
337,경기도 일산동 1046,후곡마을(대창),71,22160,2012,37.6823471,126.7644754
338,경기도 일산동 1046,후곡마을(대창),84,27400,2012,37.6823471,126.7644754
339,경기도 일산동 1046,후곡마을(동양),53,15275,2012,37.6823471,126.7644754
340,경기도 일산동 1046,후곡마을(동양),71,22120,2012,37.6823471,126.7644754
341,경기도 일산동 1048,후곡마을(영풍),101,35750,2012,37.6809238,126.7632221
342,경기도 일산동 1048,후곡마을(영풍),128,41483,2012,37.6809238,126.7632221
343,경기도 일산동 1048,후곡마을(영풍),157,51000,2012,37.6809238,126.7632221
344,경기도 일산동 1048,후곡마을(한진),157,42300,2012,37.6809238,126.7632221
345,경기도 일산동 1050,후곡마을(건영6),50,13315,2012,37.6817098,126.7611689
346,경기도 일산동 1050,후곡마을(건영6),72,20325,2012,37.6817098,126.7611689
347,경기도 일산동 1050,후곡마을(건영6),84,28520,2012,37.6817098,126.7611689
348,경기도 일산동 1050,후곡마을(동부),51,14044,2012,37.6817098,126.7611689
349,경기도 일산동 1050,후곡마을(동부),65,21000,2012,37.6817098,126.7611689
350,경기도 일산동 1050,후곡마을(동부),84,25366,2012,37.6817098,126.7611689
351,경기도 일산동 1055,후곡마을(동성),59,16535,2012,37.6799171,126.7599314
352,경기도 일산동 1055,후곡마을(동성),69,23750,2012,37.6799171,126.7599314
353,경기도 일산동 1055,후곡마을(동성),84,28230,2012,37.6799171,126.7599314
354,경기도 일산동 1057,후곡마을(동신),101,32000,2012,37.6789513,126.7618778
355,경기도 일산동 1057,후곡마을(동신),116,39350,2012,37.6789513,126.7618778
356,경기도 일산동 1057,후곡마을(동신),134,39000,2012,37.6789513,126.7618778
357,경기도 일산동 1058,후곡마을(럭키),49,16188,2012,37.6777381,126.7644343
358,경기도 일산동 1058,후곡마을(럭키),72,26040,2012,37.6777381,126.7644343
359,경기도 일산동 1058,후곡마을(럭키),84,34533,2012,37.6777381,126.7644343
360,경기도 일산동 1058,후곡마을(롯데),51,16050,2012,37.6777381,126.7644343
361,경기도 일산동 1058,후곡마을(롯데),70,25905,2012,37.6777381,126.7644343
362,경기도 일산동 1058,후곡마을(롯데),84,33790,2012,37.6777381,126.7644343
363,경기도 일산동 1066,후곡마을(금호),41,13318,2012,37.6798558,126.7658991
364,경기도 일산동 1066,후곡마을(금호),83,29333,2012,37.6798558,126.7658991
365,경기도 일산동 1066,후곡마을(한양),41,12656,2012,37.6798558,126.7658991
366,경기도 일산동 1066,후곡마을(한양),84,28550,2012,37.6798558,126.7658991
367,경기도 일산동 1069,후곡마을(현대3),101,35442,2012,37.6812790,126.7671605
368,경기도 일산동 1069,후곡마을(현대3),133,45050,2012,37.6812790,126.7671605
369,경기도 일산동 1069,후곡마을(현대3),170,61000,2012,37.6812790,126.7671605
370,경기도 일산동 1074,후곡마을(동아10),130,42500,2012,37.6801026,126.7698538
371,경기도 일산동 1074,후곡마을(서안),130,39000,2012,37.6801026,126.7698538
372,경기도 일산동 1074,후곡마을(서안),158,59800,2012,37.6801026,126.7698538
373,경기도 일산동 1074,후곡마을(임광),130,49500,2012,37.6801026,126.7698538
374,경기도 일산동 1077,후곡마을(건영15),58,20100,2012,37.6784790,126.7690529
375,경기도 일산동 1077,후곡마을(건영15),70,23790,2012,37.6784790,126.7690529
376,경기도 일산동 1077,후곡마을(건영15),84,31025,2012,37.6784790,126.7690529
377,경기도 일산동 1086,후곡마을(동아16),48,15633,2012,37.6763648,126.7675902
378,경기도 일산동 1086,후곡마을(동아16),71,24842,2012,37.6763648,126.7675902
379,경기도 일산동 1086,후곡마을(동아16),84,31483,2012,37.6763648,126.7675902
380,경기도 일산동 1086,후곡마을(코오롱),48,15234,2012,37.6763648,126.7675902
381,경기도 일산동 1086,후곡마을(코오롱),71,24725,2012,37.6763648,126.7675902
382,경기도 일산동 1086,후곡마을(코오롱),84,30657,2012,37.6763648,126.7675902
383,경기도 일산동 1087,후곡마을(태영17),101,36475,2012,37.6752624,126.7703695
384,경기도 일산동 1087,후곡마을(태영17),134,41933,2012,37.6752624,126.7703695
385,경기도 일산동 1090,후곡마을(현대18),59,16550,2012,37.6744239,126.7725197
386,경기도 일산동 1090,후곡마을(현대18),72,22176,2012,37.6744239,126.7725197
387,경기도 일산동 1090,후곡마을(현대18),84,28928,2012,37.6744239,126.7725197
388,경기도 일산동 1093,후곡마을(태영13),57,15271,2012,37.6760780,126.7734575
389,경기도 일산동 1093,후곡마을(태영13),72,23400,2012,37.6760780,126.7734575
390,경기도 일산동 1093,후곡마을(태영13),83,25231,2012,37.6760780,126.7734575
391,경기도 일산동 1101,후곡마을(청구),101,33062,2012,37.6771953,126.7717292
392,경기도 일산동 1101,후곡마을(청구),134,40300,2012,37.6771953,126.7717292
393,경기도 일산동 1103,후곡마을(주공),59,16884,2012,37.6787694,126.7727241
394,경기도 일산동 1103,후곡마을(주공),68,19091,2012,37.6787694,126.7727241
395,경기도 일산동 1654,산들마을3단지,84,26414,2012,37.6816045,126.7769853
396,경기도 일산동 1654,산들마을3단지,116,31377,2012,37.6816045,126.7769853
397,경기도 일산동 1654,산들마을3단지,134,38316,2012,37.6816045,126.7769853
398,경기도 일산동 1655,일신휴먼빌(1655),70,19893,2012,37.6878950,126.7661511
399,경기도 일산동 1655,일신휴먼빌(1655),84,22198,2012,37.6878950,126.7661511
400,경기도 일산동 1670,산들마을5단지,84,25472,2012,37.6816057,126.7754090
401,경기도 일산동 1686,산들마을,84,23408,2012,37.6837537,126.7769527
402,경기도 일산동 1687,일신건영2차,84,23504,2012,37.6877684,126.7638665
403,경기도 일산동 1694,동문,59,13300,2012,37.6893955,126.7659571
404,경기도 일산동 1694,동문,84,18338,2012,37.6893955,126.7659571
405,경기도 일산동 1735,미주(19-8),51,9200,2012,37.6913640,126.7750689
406,경기도 일산동 1735,미주(19-8),57,10025,2012,37.6913640,126.7750689
407,경기도 일산동 1818,신영,45,9500,2012,37.6896299,126.7744287
408,경기도 일산동 1818,신영,51,10000,2012,37.6896299,126.7744287
409,경기도 일산동 1876,일산삼성,59,16240,2012,37.6902943,126.7759102
410,경기도 일산동 1876,일산삼성,84,21125,2012,37.6902943,126.7759102
411,경기도 일산동 1876,일산삼성,167,38250,2012,37.6902943,126.7759102
412,경기도 일산동 1978,미주7,71,13000,2012,37.6900659,126.7725217
413,경기도 일산동 1978,미주7,80,14900,2012,37.6900659,126.7725217
414,경기도 일산동 1978,미주7,84,15400,2012,37.6900659,126.7725217
415,경기도 일산동 1997,주은1,59,13134,2012,37.6907004,126.7711721
416,경기도 일산동 1997,주은1,79,15500,2012,37.6907004,126.7711721
417,경기도 일산동 1997,주은1,84,18662,2012,37.6907004,126.7711721
418,경기도 일산동 1998,미주8,59,11000,2012,37.6899787,126.7708759
419,경기도 일산동 1998,미주8,84,15300,2012,37.6899787,126.7708759
420,경기도 일산동 2019,에이스11차,59,13287,2012,37.6895033,126.7683960
421,경기도 일산동 2019,에이스11차,84,18880,2012,37.6895033,126.7683960
422,경기도 일산동 2041,에이스10차,59,13217,2012,37.6902366,126.7692259
423,경기도 일산동 2041,에이스10차,84,19075,2012,37.6902366,126.7692259
424,경기도 일산동 2041,에이스10차,105,21550,2012,37.6902366,126.7692259
425,경기도 일산동 2041,에이스10차,120,25733,2012,37.6902366,126.7692259
426,경기도 일산동 2084,풍원,84,16250,2012,37.6913856,126.7711666
427,경기도 일산동 2120,일신삼익,59,17245,2012,37.6887598,126.7637056
428,경기도 일산동 2120,일신삼익,84,21206,2012,37.6887598,126.7637056
429,경기도 일산동 2120,일신삼익,134,31000,2012,37.6887598,126.7637056
430,경기도 일산동 2121,신원2,84,24500,2012,37.6877964,126.7626486
431,경기도 일산동 2121,신원2,117,31750,2012,37.6877964,126.7626486
432,경기도 일산동 2125,신원1,84,22600,2012,37.6885307,126.7622261
433,경기도 일산동 2125,신원1,117,28500,2012,37.6885307,126.7622261
434,경기도 일산동 2140,유진스웰,103,43666,2012,37.6851461,126.7670743
435,경기도 일산동 576-20,일산메가씨티,23,5900,2012,37.6854399,126.7751924
436,경기도 일산동 576-20,일산메가씨티,29,6902,2012,37.6854399,126.7751924
437,경기도 일산동 576-20,일산메가씨티,44,10425,2012,37.6854399,126.7751924
438,경기도 일산동 576-4,일산쌍용,48,12000,2012,37.6867368,126.7762225
439,경기도 일산동 576-4,일산쌍용,59,14937,2012,37.6867368,126.7762225
440,경기도 일산동 576-4,일산쌍용,84,19037,2012,37.6867368,126.7762225
441,경기도 일산동 583-66,일산에이스(9차),59,12680,2012,37.6891243,126.7765888
442,경기도 일산동 583-66,일산에이스(9차),84,17650,2012,37.6891243,126.7765888
443,경기도 일산동 583-66,일산에이스(9차),131,22500,2012,37.6891243,126.7765888
444,경기도 일산동 587-1,삼남,54,11916,2012,37.6885421,126.7737665
445,경기도 일산동 587-2,일산중앙가든,45,9900,2012,37.6872987,126.7732172
446,경기도 일산동 587-5,세인,55,12600,2012,37.6877647,126.7742478
447,경기도 일산동 587-7,미주6차,66,10000,2012,37.6870614,126.7738969
448,경기도 일산동 587-7,미주6차,73,14900,2012,37.6870614,126.7738969
449,경기도 일산동 600,일산3차현대홈타운,55,18042,2012,37.6881053,126.7715280
450,경기도 일산동 600,일산3차현대홈타운,80,22100,2012,37.6881053,126.7715280
451,경기도 일산동 600,일산3차현대홈타운,112,31000,2012,37.6881053,126.7715280
452,경기도 일산동 600-32,일산동문(600-32),59,15420,2012,37.6885463,126.7701761
453,경기도 일산동 600-32,일산동문(600-32),84,19440,2012,37.6885463,126.7701761
454,경기도 일산동 645,일산1차현대홈타운,59,19108,2012,37.6845392,126.7729298
455,경기도 일산동 645,일산1차현대홈타운,84,20755,2012,37.6845392,126.7729298
456,경기도 일산동 651-1,일산2차현대홈타운,55,20005,2012,37.6831016,126.7733983
457,경기도 일산동 651-1,일산2차현대홈타운,80,23692,2012,37.6831016,126.7733983
458,경기도 일산동 954,태영(954),84,23575,2012,37.6851180,126.7660354
459,경기도 일산동 955-10,월드메르디앙일산주상복합,44,12309,2012,37.6847741,126.7679842
460,경기도 일산동 955-10,월드메르디앙일산주상복합,59,16045,2012,37.6847741,126.7679842
461,경기도 일산동 955-2,일산동양(955-2),59,19250,2012,37.6858631,126.7682891
462,경기도 일산동 955-2,일산동양(955-2),84,22974,2012,37.6858631,126.7682891
463,경기도 일산동 957-3,풍원리빙프라자,140,19000,2012,37.6859796,126.7650299
464,경기도 일산동 960-6,일산동문(2),58,14492,2012,37.6858561,126.7640861
465,경기도 일산동 960-6,일산동문(2),59,14175,2012,37.6858561,126.7640861
466,경기도 일산동 960-6,일산동문(2),84,18788,2012,37.6858561,126.7640861
467,경기도 일산동 960-6,일산동문(2),134,28000,2012,37.6858561,126.7640861
468,경기도 일산동 973-31,일산동문(3),58,14521,2012,37.6864920,126.7630286
469,경기도 일산동 973-31,일산동문(3),84,19287,2012,37.6864920,126.7630286
470,경기도 장항동 875,호수마을(럭키),134,47277,2012,37.6494341,126.7741744
471,경기도 장항동 875,호수마을(롯데),99,48000,2012,37.6494341,126.7741744
472,경기도 장항동 875,호수마을(롯데),134,52500,2012,37.6494341,126.7741744
473,경기도 장항동 877,호수마을(삼환),132,44586,2012,37.6470724,126.7760411
474,경기도 장항동 877,호수마을(유원),101,38750,2012,37.6470724,126.7760411
475,경기도 장항동 877,호수마을(유원),132,47200,2012,37.6470724,126.7760411
476,경기도 장항동 881,호수마을(현대),59,22313,2012,37.6483194,126.7778898
477,경기도 장항동 881,호수마을(현대),70,29270,2012,37.6483194,126.7778898
478,경기도 장항동 881,호수마을(현대),84,36918,2012,37.6483194,126.7778898
479,경기도 장항동 883,호수마을(청구),49,21302,2012,37.6502778,126.7761815
480,경기도 장항동 883,호수마을(청구),67,30840,2012,37.6502778,126.7761815
481,경기도 장항동 883,호수마을(청구),84,38788,2012,37.6502778,126.7761815
482,경기도 장항동 902,호수마을(대우),54,18165,2012,37.6489040,126.7793735
483,경기도 장항동 902,호수마을(대우),70,23425,2012,37.6489040,126.7793735
484,경기도 장항동 902,호수마을(대우),84,31750,2012,37.6489040,126.7793735
485,경기도 주교동 16-4,산장,57,13300,2012,37.6655892,126.8375251
486,경기도 주교동 1633,우인아크리움빌,84,21516,2012,37.6654099,126.8346526
487,경기도 주교동 272-1,윤창,44,13000,2012,37.6610651,126.8303379
488,경기도 주교동 273-1,예중파크뷰,84,18200,2012,37.6617448,126.8303480
489,경기도 주교동 313-1,서초,59,14000,2012,37.6626686,126.8331595
490,경기도 주교동 313-1,서초,84,18600,2012,37.6626686,126.8331595
491,경기도 주교동 350-1,벽산,59,15975,2012,37.6646701,126.8327553
492,경기도 주교동 350-1,벽산,84,18450,2012,37.6646701,126.8327553
493,경기도 주교동 350-1,벽산,114,26250,2012,37.6646701,126.8327553
494,경기도 주교동 552-1,은하,50,12500,2012,37.6649999,126.8375919
495,경기도 주교동 552-1,은하,51,12000,2012,37.6649999,126.8375919
496,경기도 주교동 554-1,영흥,38,9900,2012,37.6637232,126.8394792
497,경기도 주교동 555,루미아트,84,21278,2012,37.6632578,126.8391269
498,경기도 주교동 561-1,삼림(561-1),47,10883,2012,37.6651713,126.8358681
499,경기도 주교동 563,미도,51,10000,2012,37.6645230,126.8357630
500,경기도 주교동 563-4,장미3,47,12380,2012,37.6639905,126.8353475
501,경기도 주교동 565,평화,65,13500,2012,37.6636721,126.8367388
502,경기도 주교동 565,평화,68,13500,2012,37.6636721,126.8367388
503,경기도 주교동 568-6,미광,51,12900,2012,37.6625217,126.8381015
504,경기도 주교동 570,임창(570),60,12800,2012,37.6622283,126.8370089
505,경기도 주교동 570,임창(570),62,12833,2012,37.6622283,126.8370089
506,경기도 주교동 572,신성(572),48,10400,2012,37.6628896,126.8359738
507,경기도 주교동 574-1,대영,64,12300,2012,37.6636652,126.8349242
508,경기도 주교동 580-11,동원(580-11),52,10000,2012,37.6608392,126.8346771
509,경기도 주교동 585-21,거보플러스-4,41,7000,2012,37.6586381,126.8344722
510,경기도 주교동 585-6,거보플러스(585-6),41,9500,2012,37.6588398,126.8344022
511,경기도 주교동 587-3,나라블루팰리스,39,10900,2012,37.6592443,126.8335214
512,경기도 주교동 596,동원(596),56,10500,2012,37.6597151,126.8311295
513,경기도 주교동 602-15,신정베스트빌,48,13300,2012,37.6570042,126.8317200
514,경기도 주교동 609-1,삼혜그린뷰,84,17500,2012,37.6557541,126.8341260
515,경기도 주교동 615,대동피렌체주상복합,84,19800,2012,37.6574464,126.8365665
516,경기도 주교동 616,장미2,58,10700,2012,37.6577532,126.8358381
517,경기도 주교동 620-5,세창짜임,76,19500,2012,37.6576868,126.8370339
518,경기도 주교동 620-5,세창짜임,84,21500,2012,37.6576868,126.8370339
